ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto
1767914415.548745,Ci9vQm3xqqsNQnWlT2,192.168.1.41,60272,192.168.1.39,8384,tcp,http,78.136763,2381,4562,SF,T,T,0,ShADadfF,15,3169,14,5298,,6
1767914475.580125,C8Ihj348fsUJc5khWh,192.168.1.41,36252,192.168.1.39,8384,tcp,http,18.105427,796,929,SF,T,T,0,ShADadfF,6,1116,5,1197,,6
1767914439.156909,C12MzJ1fQh8e5tlDH2,192.168.1.1,34168,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5709,0,0,,17
1767914440.076965,CH3NTr1lWpa0z7cRAc,192.168.1.1,33570,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914441.307592,CeT8lb4imFRcnIAZj2,192.168.1.1,47185,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5709,0,0,,17
1767914442.227565,CVsu9b21ahpcWafvUc,192.168.1.1,41848,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914443.560127,Cgl92z2qMSgteO5nO5,192.168.1.1,32989,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5709,0,0,,17
1767914444.479977,CIR07qZ7EOL49QQ26,192.168.1.1,56716,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914445.707532,CrTizq3dPhupQLoM24,192.168.1.1,47231,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5709,0,0,,17
1767914446.630579,CppK8BVlkKdB4fkxg,192.168.1.1,36935,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914447.963372,C72zfBGnCUmGPnX15,192.168.1.1,38031,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5712,0,0,,17
1767914448.883674,Cr37WOoX1DIt92PMh,192.168.1.1,43369,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914450.113927,CBVX9815oWXM9sBPYe,192.168.1.1,42845,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5711,0,0,,17
1767914451.034034,CAOjHT3wR22uvw9J2a,192.168.1.1,58440,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914452.268112,C1U8fHEgPmeRulBOi,192.168.1.1,50874,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5708,0,0,,17
1767914453.184431,CIkzUC1vh02mY8BwB9,192.168.1.1,36780,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914454.517211,CbU3GN3FGUNhcfAJLi,192.168.1.1,48604,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5711,0,0,,17
1767914504.795695,CCenca10qt76U3wOc3,192.168.1.34,5353,224.0.0.251,5353,udp,dns,,,,S0,T,T,0,D,1,965,0,0,,17
1767914504.795727,CqrmiA2NbcMlvuZ7N7,fe80::7bb:73d7:8a01:76e1,5353,ff02::fb,5353,udp,dns,,,,S0,T,F,0,D,1,985,0,0,,17
1767914510.083429,CKSH4oOV3rcIB1m5,192.168.1.40,42688,192.168.1.39,22,tcp,,0.061954,0,33,SF,T,T,0,ShAFadfRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRR,246,9908,4,249,,6
1767914455.437231,Cj1bXO3UxoIooFj8o6,192.168.1.1,48313,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914511.110650,CO7KN34eIeV0j33DHg,192.168.1.40,42882,192.168.1.39,80,tcp,,0.000129,0,0,REJ,T,T,0,Sr,1,60,1,40,,6
1767914456.667436,CWJlWsWgq6xqeiwl4,192.168.1.1,57970,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5711,0,0,,17
1767914512.127004,CUU1e8XjjXr6iLuE3,192.168.1.40,55366,192.168.1.39,443,tcp,,0.000165,0,0,REJ,T,T,0,Sr,1,60,1,40,,6
1767914457.587450,COr4GD4ZcS9anyRHXj,192.168.1.1,41722,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914458.920239,CAk8mu4USfKIwm5zk4,192.168.1.1,37272,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5714,0,0,,17
1767914459.840250,CPFiIv1hRB4RBS91Ze,192.168.1.1,45510,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914461.070855,C7ZMcE3CJ4Rx0wQ5v,192.168.1.1,34730,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5708,0,0,,17
1767914461.990870,CDY7ku1FFGIKwFN3T2,192.168.1.1,36383,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914463.323627,Cs2lRVjIr525f08qk,192.168.1.1,48126,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5708,0,0,,17
1767914464.138088,C69kzQnxy0msgn84a,192.168.1.1,47304,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914465.473260,Coe4xx4GQB9jO8LRue,192.168.1.1,57646,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5715,0,0,,17
1767914466.393857,CqrQMf1YLDH6m6ZoL9,192.168.1.1,43717,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914467.624251,CZJkWS3Vwkjf1n5IIh,192.168.1.1,55504,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5714,0,0,,17
1767914468.544265,CBuiMx4p9mmDYEuMFf,192.168.1.1,44994,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914469.877051,Cv5CWa2KFtoWWJ0tv5,192.168.1.1,54521,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5714,0,0,,17
1767914470.563087,CIfDTd23yNRwbO0VK1,2001:fb1:42:3aa6:dea6:32ff:fee1:7e28,34930,240b:400f:8:3a07:400:115:974f:c952,123,udp,ntp,0.007996,48,48,SF,F,F,0,Dd,1,96,1,96,,17
1767914470.797285,CNB4AL3OaaJs6pcIa6,192.168.1.1,44616,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914472.130012,Cubprq3gm7g8wCv7ee,192.168.1.1,57090,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5708,0,0,,17
1767914473.050088,CjgJxh4J0GvQnQDjok,192.168.1.1,53098,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914474.277878,CNAE5e3BdbcqAFNYpk,192.168.1.1,40861,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5708,0,0,,17
1767914524.523659,C88uPB3veEFNe9KYEc,192.168.1.34,5353,224.0.0.251,5353,udp,dns,0.343849,553,0,S0,T,T,0,D,4,665,0,0,,17
1767914524.523910,CgtgXF3QmOG3Uu4qn,fe80::7bb:73d7:8a01:76e1,5353,ff02::fb,5353,udp,dns,0.349509,1110,0,S0,T,F,0,D,7,1446,0,0,,17
1767914524.869143,CXzwV6cag445w2rWe,192.168.1.33,5353,224.0.0.251,5353,udp,dns,0.000966,497,0,S0,T,T,0,D,2,553,0,0,,17
1767914475.200288,Cgr0RRzAks0Yxmnil,192.168.1.1,44523,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914475.576453,C7uW5b1Npn8p7YPhhg,fe80::6620:e3ff:fea3:5ffa,135,2001:fb1:42:3aa6:dea6:32ff:fee1:7e28,136,icmp,,0.000063,24,16,OTH,T,F,0,,1,72,1,64,,58
1767914475.716472,CDL6Ee4bg0SmQapnjd,fe80::dea6:32ff:fee1:7e28,135,fe80::6620:e3ff:fea3:5ffa,136,icmp,,0.002248,24,16,OTH,T,T,0,,1,72,1,64,,58
1767914476.430645,Cz29pI3OcectoHX9Ek,192.168.1.1,37968,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5711,0,0,,17
1767914477.350700,Cbmcgv4aJZ2kkBBw4b,192.168.1.1,57841,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914478.581274,C5qrEi3yMeYMf54JMk,192.168.1.1,45537,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5710,0,0,,17
1767914479.501326,CzIrWw2hwGGgPjxVJj,192.168.1.1,49048,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914480.731630,CrK60f1v3h9jeXr0z,192.168.1.1,33615,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5711,0,0,,17
1767914480.833258,CenOLKe31Spqs4KQh,fe80::6620:e3ff:fea3:5ffa,135,fe80::dea6:32ff:fee1:7e28,136,icmp,,0.000094,24,16,OTH,T,T,0,,1,72,1,64,,58
1767914481.651766,CJVKQT3UaNuf4UPwKb,192.168.1.1,45125,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914537.509051,Cq9dQr3zlLLRjXEd5e,192.168.1.40,58924,192.168.1.39,22,tcp,,0.041220,0,33,SF,T,T,0,ShAFadfRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRR,246,9908,4,249,,6
1767914483.086859,CSw1XIQ4O64eTeSj3,192.168.1.1,42656,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5711,0,0,,17
1767914538.537296,CSGHCz4QTPT65Di1zk,192.168.1.40,55364,192.168.1.39,80,tcp,,0.000156,0,0,REJ,T,T,0,Sr,1,60,1,40,,6
1767914483.904492,C2LbWfUzybipRR9z4,192.168.1.1,42939,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914539.551275,CDIyvE4FaOeOhSQltg,192.168.1.40,48570,192.168.1.39,443,tcp,,0.000154,0,0,REJ,T,T,0,Sr,1,60,1,40,,6
1767914485.237310,CPPTI22TvmI0SlsZ,192.168.1.1,45959,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5711,0,0,,17
1767914535.416370,C085bl4RpvZga6Ttje,192.168.1.33,5353,224.0.0.251,5353,udp,dns,0.003403,468,0,S0,T,T,0,D,3,552,0,0,,17
1767914486.157080,C302ZJ1KOBg0GgHNZi,192.168.1.1,53958,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914487.386383,CyJdJh4c4ef5R3QNm5,192.168.1.1,54372,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4944,0,0,,17
1767914488.307474,CEmvEc1awmMZyTMFqf,192.168.1.1,52022,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914489.537862,CcqQBfn6kJedZyy5g,192.168.1.1,56566,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5711,0,0,,17
1767914490.457880,CQ9OQ43CORcNKGURue,192.168.1.1,48192,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914490.764684,Cuoqzl3062kF3Qq8ci,fe80::6420:e3ff:fe93:5ffe,130,ff02::1,131,icmp,,,,,OTH,T,F,0,,1,76,0,0,,58
1767914490.867520,CIiNWz45XNYMhiOOLl,192.168.1.34,0,224.0.0.251,0,unknown_transport,,,,,OTH,T,T,0,,1,32,0,0,,2
1767914491.590650,Cu0Gf4vyzUDUn3IAj,192.168.1.1,53444,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5708,0,0,,17
1767914492.608551,CRAc222SFUiaz27GF4,192.168.1.1,59563,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914493.838843,CD06L41YDuQ93B6Vp3,192.168.1.1,42869,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5706,0,0,,17
1767914494.758902,CU1jfOAl5TovfFet1,192.168.1.1,53927,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914496.091448,CbK6Rf4l4DKneiaORi,192.168.1.1,41067,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5706,0,0,,17
1767914497.011486,CzGWqQ881gr59ULNi,192.168.1.1,32861,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914498.344278,C4ViGb4uTZmfP6rqJ,192.168.1.1,59608,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5714,0,0,,17
1767914475.594394,Ckp3gN1uTsCa6t2Y63,192.168.1.41,36270,192.168.1.39,8384,tcp,http,78.104196,1589,4108,SF,T,T,0,ShADadfF,13,2273,13,4792,,6
1767914535.641701,CwPmDT3tTDedmlUtpf,192.168.1.41,56512,192.168.1.39,8384,tcp,http,18.057206,796,929,SF,T,T,0,ShADadfF,6,1116,5,1197,,6
1767914535.641792,CiF9901pE7TS0Nmo6i,192.168.1.41,56516,192.168.1.39,8384,tcp,http,18.057169,798,1351,SF,T,T,0,ShADadfF,6,1118,5,1619,,6
1767914535.644962,CIOE6l1Zx3d0HTFoh5,192.168.1.41,56530,192.168.1.39,8384,tcp,http,18.054042,792,454,SF,T,T,0,ShADadfF,6,1112,5,722,,6
1767914499.161890,Cn7XF22B8HXoE3MYj9,192.168.1.1,41068,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914500.494643,Cvmtzm2VRqzssb65pa,192.168.1.1,33020,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5710,0,0,,17
1767914501.312502,CUOYYHzX3NrwGP6j2,192.168.1.1,39412,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914502.645226,CoUeXL1mEWIhrsZ2N4,192.168.1.1,60132,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5708,0,0,,17
1767914503.565106,CAnv0NFPqTM12ilec,192.168.1.1,33495,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914504.179421,CwCCee1JoCuKzE7jA5,fe80::6620:e3ff:fea3:5ffa,130,ff02::1,131,icmp,,,,,OTH,T,F,0,,1,72,0,0,,58
1767914504.795457,CxEuey25xqIE4dHfYb,192.168.1.1,54097,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5708,0,0,,17
1767914505.715478,Ca3W2aMneUmuMpvz3,192.168.1.1,56802,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914506.945843,CW1SUa3B2EKXSnaHX8,192.168.1.1,48522,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5716,0,0,,17
1767914507.865868,Cl19Gt1UH7p5ov9ZB6,192.168.1.1,50035,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914558.064202,CO0UmpnYL63yZjbe5,2001:fb1:42:3aa6:ae19:5b2e:19fb:1dc,5353,ff02::fb,5353,udp,dns,,,,S0,F,F,0,D,1,207,0,0,,17
1767914558.457903,CDb5A610TvOUNpXsub,192.168.1.41,5353,224.0.0.251,5353,udp,dns,,,,S0,T,T,0,D,1,187,0,0,,17
1767914509.096448,CkRakh3gD1hDy3zdek,192.168.1.1,42347,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5716,0,0,,17
1767914509.508464,CgGtQQ2fwJU40by3m,192.168.1.39,0,224.0.0.251,0,unknown_transport,,,,,OTH,T,T,0,,1,32,0,0,,2
1767914564.668676,Cz0YwVfeSvWhygMua,192.168.1.40,45266,192.168.1.39,22,tcp,,0.031137,0,33,SF,T,T,0,ShAFadfRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRR,247,9948,4,249,,6
1767914510.115875,CJWVu3p43IJBlQxyk,192.168.1.1,60105,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914565.740468,CPu9bMxmPfxQ1DH0d,192.168.1.40,33694,192.168.1.39,80,tcp,,0.000091,0,0,REJ,T,T,0,Sr,1,60,1,40,,6
1767914511.348658,CcaxOM2Uiuwy1pqmt7,192.168.1.1,47874,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5708,0,0,,17
1767914566.753806,CTf3zOWfdbr2Gplba,192.168.1.40,56814,192.168.1.39,443,tcp,,0.000090,0,0,REJ,T,T,0,Sr,1,60,1,40,,6
1767914512.268577,CGyzdF24TCh9Ew9cAf,192.168.1.1,51429,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914513.499676,CzfKir4o5VTCCcjwb7,192.168.1.1,44756,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5710,0,0,,17
1767914514.419708,Chcfm81DJRRRUJmZGa,192.168.1.1,58129,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914515.650043,C6VcMB45CZZf2uwbX8,192.168.1.1,44050,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5711,0,0,,17
1767914545.658813,C86GEv3caGrwkVbTY2,fe80::34b1:aeff:fe84:3fea,5353,ff02::fb,5353,udp,dns,17.662032,3914,0,S0,T,F,0,D,16,4682,0,0,,17
1767914545.658587,CzkuWc2SIaO0irOSYi,192.168.1.37,5353,224.0.0.251,5353,udp,dns,17.662125,3914,0,S0,T,T,0,D,16,4362,0,0,,17
1767914516.569881,C6VQ740ddcmZio3f,192.168.1.1,34936,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914517.800259,CwldEo1jfHtpJimn0d,192.168.1.1,51969,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5710,0,0,,17
1767914518.720357,Czo3jC38yTiJUDyubi,192.168.1.1,38720,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914520.052561,CMGUiU3hAKgUqLrKIj,192.168.1.1,56448,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5708,0,0,,17
1767914520.870701,CIsmXt4VCYITjPUG9k,192.168.1.1,52944,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914522.203665,CjPxAo2rwbxf2I6o0f,192.168.1.1,56173,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5708,0,0,,17
1767914523.123673,CYq1kM3DErUpEyJyje,192.168.1.1,51327,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914524.354067,Cpu00O3o8tutc8UEW4,192.168.1.1,52854,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5711,0,0,,17
1767914525.274108,CxY2qQ3j7A7S32d6L8,192.168.1.1,54498,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914526.504467,CEZo4g2qinzHw7U5Sf,192.168.1.1,34127,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5708,0,0,,17
1767914527.424548,C0oC2F4UV28bhd8Lkh,192.168.1.1,57618,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914528.654861,CjLZBo1haQOKuyjq3,192.168.1.1,59119,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5711,0,0,,17
1767914529.574923,CrKOCI2gRfQc3XcFde,192.168.1.1,60816,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914530.805277,C8Stkt3ItNPz7w7ak6,192.168.1.1,56700,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5711,0,0,,17
1767914531.722182,CYLfm71hnBb5ATur52,192.168.1.1,53140,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914533.058072,ClrWNx3zC144lwsgT2,192.168.1.1,47605,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5711,0,0,,17
1767914533.875589,CmImRo2aVOFBXzmBX6,192.168.1.1,54397,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914535.208228,CeHQqe48jatgHbb6gf,192.168.1.1,41933,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5711,0,0,,17
1767914536.128282,CNYL951m7ODzCyVzs1,192.168.1.1,39852,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914537.358644,CdpnpiGOUaaaLQCM6,192.168.1.1,47102,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5709,0,0,,17
1767914538.278930,CGkqPU3DfB3n79SMO4,192.168.1.1,51735,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914539.509256,CTlL9F1DVRK6PGT7Wg,192.168.1.1,33404,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5714,0,0,,17
1767914540.429301,CezueTfnZ914mGz6l,192.168.1.1,46996,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914541.659736,C7lABu1chExoeRRa5k,192.168.1.1,58766,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5708,0,0,,17
1767914542.576550,C9p7se3u7CnaoIOabb,192.168.1.1,51342,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914543.912447,CSmFuM3Aa4Rz2Ru9u2,192.168.1.1,50401,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5705,0,0,,17
1767914544.730113,CQDXuq3f75OaNyXUoe,192.168.1.1,57548,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914595.379203,CTlun6h6tLdkgpXrk,192.168.1.37,5353,224.0.0.251,5353,udp,dns,,,,S0,T,T,0,D,1,492,0,0,,17
1767914595.379354,C2Cn7K2t6F94famF17,fe80::34b1:aeff:fe84:3fea,5353,ff02::fb,5353,udp,dns,,,,S0,T,F,0,D,1,512,0,0,,17
1767914545.968707,C5HlJ32dCeR3nie2dh,192.168.1.1,34523,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5705,0,0,,17
1767914601.917479,CgO7Sv1fthc6pjQh83,192.168.1.40,50018,192.168.1.39,22,tcp,,0.060624,0,33,SF,T,T,0,ShAFadfRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRR,229,9228,4,249,,6
1767914546.981933,C1fsS92NNa6C5bEVJj,192.168.1.1,44161,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914602.933754,C7C51m4Xhs9jO1k1w,192.168.1.40,50076,192.168.1.39,80,tcp,,0.000092,0,0,REJ,T,T,0,Sr,1,60,1,40,,6
1767914548.213170,Cp7uzViatIFPVWt6,192.168.1.1,34916,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5708,0,0,,17
1767914603.961769,C1dZUn1SjrY9g6ebgi,192.168.1.40,56516,192.168.1.39,443,tcp,,0.000090,0,0,REJ,T,T,0,Sr,1,60,1,40,,6
1767914549.133314,CFSR7YqmxMpIX5eFl,192.168.1.1,53424,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914550.363668,CpuAKK1jXK7sL7xLL6,192.168.1.1,53612,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5703,0,0,,17
1767914490.662576,CZIEcw3X9YEpSgbUnh,0.0.0.0,0,224.0.0.1,0,unknown_transport,,60.003496,0,0,OTH,T,T,0,,3,104,0,0,,2
1767914550.768477,C7mW4Q2Yqwn1Ob1eRf,fe80::6420:e3ff:fe93:5ffe,130,ff02::1,131,icmp,,,,,OTH,T,F,0,,1,76,0,0,,58
1767914551.078758,CbLlF24bPbGyPwAhd1,192.168.1.34,0,224.0.0.251,0,unknown_transport,,,,,OTH,T,T,0,,1,32,0,0,,2
1767914551.386088,C5B9v81qr2hU0wlJb6,192.168.1.1,46053,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914552.514065,CS9p5j2knh6wWD14u7,192.168.1.1,40207,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5708,0,0,,17
1767914553.434104,CFA1Ya4TnIr0fWE8d8,192.168.1.1,38167,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914554.765814,CNnw7JhV4PNztOdO5,192.168.1.1,47663,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4946,0,0,,17
1767914555.683781,CuLYbY3BtV2R7401N9,192.168.1.1,40759,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914556.916204,Cb995Y39DUkC93bSTi,192.168.1.1,51732,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4945,0,0,,17
1767914557.836588,CqyHOI3xHDxjuHQ38,192.168.1.1,58900,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914535.646299,CBob2u3im0yZ1XA7I6,192.168.1.41,56540,192.168.1.39,8384,tcp,http,78.068580,1589,4108,SF,T,T,0,ShADadfF,13,2273,13,4792,,6
1767914595.739508,CHw0Tx3BHlMQs7Vmx1,192.168.1.41,55370,192.168.1.39,8384,tcp,http,17.975688,792,454,SF,T,T,0,ShADadfF,6,1112,5,722,,6
1767914595.738712,C0RE5GhW4Xs3OJiOi,192.168.1.41,55362,192.168.1.39,8384,tcp,http,17.976539,796,929,SF,T,T,0,ShADadfF,6,1116,5,1197,,6
1767914595.739668,CgFRa77QgQLze8oz8,192.168.1.41,55386,192.168.1.39,8384,tcp,http,17.975733,798,1351,SF,T,T,0,ShADadfF,6,1118,5,1619,,6
1767914559.066614,Cp7dqk3K88UFwusA5i,192.168.1.1,53633,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4945,0,0,,17
1767914559.987693,C3SJFW2Q3WfQMNHPCc,192.168.1.1,40594,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914561.319429,CCUWAz4VAOzF7BnKzd,192.168.1.1,42974,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4944,0,0,,17
1767914562.240061,CdRD7alvt2pOhnlGd,192.168.1.1,60879,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914563.469561,ClnGZA2GmrtvQsczHa,192.168.1.1,36741,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4944,0,0,,17
1767914564.390690,Cq7RZ21v4SXsZQuunb,192.168.1.1,48164,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914565.619986,Cp6LRd1k66kYd1Krsk,192.168.1.1,35409,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4944,0,0,,17
1767914566.540477,CfmcLc4WZ0cYMOqXcb,192.168.1.1,53347,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767914567.770391,Cz7tCc4E4K7ZZ1wfA6,192.168.1.1,37530,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4947,0,0,,17
1767914568.691770,C1bEus4uhPycEbCRhc,192.168.1.1,58527,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
